,post_title,post_view,comment_num,post_date,post_datetime,pos_num,neg_num,word_num,bullish_index,snownlp
197,9月份拉股市的资金成功完成收割,68,0,2025-04-07,2025-04-07 15:01:00,1,0,15,0.06666666666666667,0.9869360334782885
198,一个字，牛。比。尾盘10分钟，嗵的一下子。。抬了个头,83,0,2025-04-07,2025-04-07 14:59:00,0,0,26,0.0,0.006476583780821499
199,流动性枯竭了，民赎回，机构要卖出应对，如此恶性循环。,73,0,2025-04-07,2025-04-07 14:43:00,0,1,26,-0.038461538461538464,0.9784438674344039
200,俩etf都快被那谁拉冒烟了也没救成功,139,2,2025-04-07,2025-04-07 14:34:00,1,1,18,0.0,0.44475075451123725
201,见证奇迹,90,0,2025-04-07,2025-04-07 14:12:00,1,0,4,0.25,0.9438378763238943
202,2398股跌停。。。。,73,0,2025-04-07,2025-04-07 13:55:00,0,1,11,-0.09090909090909091,0.24080412851638366
203,上一次大跌7%还是五年前疫情的时候。估计还得跌两三天再拉起来,68,0,2025-04-07,2025-04-07 13:49:00,0,2,30,-0.06666666666666667,0.1004543057016386
204,为啥不融断了,237,2,2025-04-07,2025-04-07 13:14:00,0,0,6,0.0,0.044736129038103756
205,4.7 下午操作预期,165,0,2025-04-07,2025-04-07 13:13:00,0,0,10,0.0,0.6822825659792607
206,全球都在跌，是不用救市的,90,0,2025-04-07,2025-04-07 13:12:00,0,1,12,-0.08333333333333333,0.29059909280537033
207,这个时候要拉拉小盘股给信心,98,2,2025-04-07,2025-04-07 13:09:00,1,0,13,0.07692307692307693,0.7398590658475848
208,开始多杀多,74,0,2025-04-07,2025-04-07 13:05:00,0,0,5,0.0,0.5
209,关税是大A周四盘前出的,204,0,2025-04-07,2025-04-07 12:51:00,0,0,11,0.0,0.42946015028029927
210,完了完了完了完了完了完了，没有办法了，全赔钱了！,76,0,2025-04-07,2025-04-07 12:14:00,0,1,24,-0.041666666666666664,0.9458781405258255
211,散户为什么赚钱难,145,0,2025-04-07,2025-04-07 11:44:00,1,0,8,0.125,0.10967742367404809
212,不是有熔断器吗？,158,2,2025-04-07,2025-04-07 11:28:00,0,0,8,0.0,0.34527875471283087
213,4.7上午做单总结 盈利98点,113,1,2025-04-07,2025-04-07 11:23:00,1,0,15,0.06666666666666667,0.10758456939927907
214,“扩绿、兴绿、护绿”并举筑牢美丽中国生态根基。,69,0,2025-04-07,2025-04-07 10:57:00,1,0,23,0.043478260869565216,0.9991539362010249
215,本来在大盘3000底下应该出现的恐慌盘，3300左右出来了。证明了一点。沪指27,134,1,2025-04-07,2025-04-07 10:50:00,0,1,40,-0.025,0.04484148873779781
216,就算不是下跌也好不了，沪深300全是融资票，其他的不融资的只跟跌不跟涨,81,0,2025-04-07,2025-04-07 10:44:00,1,3,35,-0.05714285714285714,0.8760460767133649
217,明天估计还有一脚多杀多（没有最好但要防着）,55,0,2025-04-07,2025-04-07 10:37:00,1,0,21,0.047619047619047616,0.16339128535022218
218,今天，加仓一些。,78,0,2025-04-07,2025-04-07 10:37:00,0,0,8,0.0,0.2964260140101529
219,是时候展现你的任性了,51,0,2025-04-07,2025-04-07 10:16:00,0,1,10,-0.1,0.9839860242477911
220,熊市又发威了，预期的小升幅将变成为期二年的大跌幅。,53,0,2025-04-07,2025-04-07 10:13:00,0,2,25,-0.08,0.5433578472562729
221,盼望已久的下跌来了,54,0,2025-04-07,2025-04-07 10:00:00,0,1,9,-0.1111111111111111,0.8258626901192937
222,开盘前讲过激进可追空，我也是开了一单，100加的行情，喝了点汤汤水水。如此未见明,124,6,2025-04-07,2025-04-07 09:51:00,1,1,40,0.0,0.6711628624928215
223,A股30分钟回到解放前！！！,76,0,2025-04-07,2025-04-07 09:51:00,0,0,14,0.0,0.043294399982930165
224,真是了！,45,0,2025-04-07,2025-04-07 09:49:00,0,0,4,0.0,0.5262327818078083
225,我会出手的,50,0,2025-04-07,2025-04-07 09:40:00,0,0,5,0.0,0.6909520909564466
226,大幅低开！进场抄底！,55,0,2025-04-07,2025-04-07 09:33:00,0,1,10,-0.1,0.04368280206274466
227,满仓干，螺纹钢才跌2%,52,0,2025-04-07,2025-04-07 09:27:00,0,1,11,-0.09090909090909091,0.17877035783851747
228,国内机构真的是软gu头，跪久了都不知道怎么站了！！！,116,1,2025-04-07,2025-04-07 09:21:00,0,0,26,0.0,0.14333011139645213
229,爱心爱心爱心新的跌停板战法看看，例如泰尔股份(SZ002347)和匠心家居(SZ,68,2,2025-04-07,2025-04-07 08:46:00,3,0,40,0.075,0.9886156111796207
230,跌停板战法可以看看，例如，泰尔股份(SZ002347)和匠心家居(SZ30106,103,1,2025-04-07,2025-04-07 08:08:00,0,0,40,0.0,0.2758015907290857
231,现在又要护盘，,70,0,2025-04-07,2025-04-07 07:30:00,0,0,7,0.0,0.28162428470228396
232,干货，跌停板战法，泰尔股份(SZ002347)和匠心家居(SZ301061)和楚,203,1,2025-04-06,2025-04-06 23:14:00,0,0,40,0.0,0.07339808610454246
233,认命了，也不指望明天开盘有什么奇迹。只能说为国护盘，亏了四年，也不差这一刀，下周,48,0,2025-04-06,2025-04-06 22:57:00,1,1,40,0.0,0.03420594568638635
234,4月7日开盘低开，是好的分批买点。拉长1-3个月，这类各种媒体和大V渲染下的情绪,177,0,2025-04-06,2025-04-06 20:36:00,0,1,40,-0.025,0.25140817318298214
235,全球,161,0,2025-04-06,2025-04-06 20:22:00,0,0,2,0.0,0.4642857142857145
236,全球来了，做空，至少跌四个月,162,0,2025-04-06,2025-04-06 20:22:00,0,2,14,-0.14285714285714285,0.14909829671758512
237,我又回来了，清仓美股，周一杀入振华科技，冲这个名字，就得全仓买入。另外，一季度环,338,2,2025-04-06,2025-04-06 16:59:00,0,0,40,0.0,0.7923419239125724
238,以我对自己国家的了解，不管这几天还有什么消息，不管下周一开盘如何，一定是高走的。,300,0,2025-04-05,2025-04-05 21:23:00,0,2,40,-0.05,0.5330512679127168
239,沪深300周一开盘破3700了,269,0,2025-04-05,2025-04-05 19:56:00,0,0,15,0.0,0.44268235375772524
240,这一回，我想好了，不急着加仓，跌到绝望、超预期地下跌，缩量、小+字星或小阴小阳，,401,0,2025-04-05,2025-04-05 19:03:00,0,3,40,-0.075,0.0298428766644806
241,平时买卖是对手，下周我一股不卖！虽微不足道！,203,0,2025-04-05,2025-04-05 14:15:00,0,1,22,-0.045454545454545456,0.29383480059917355
242,瞎炒电,192,1,2025-04-05,2025-04-05 09:43:00,0,0,3,0.0,0.23663963726066828
243,就想知道，你还顶不顶的住？,182,0,2025-04-05,2025-04-05 06:17:00,0,0,13,0.0,0.4583394387891043
244,认沽期权又好玩了！！！我上周已经进货了！！！,241,3,2025-04-05,2025-04-05 02:51:00,1,0,22,0.045454545454545456,0.10717034625427946
245,周一3700,219,0,2025-04-04,2025-04-04 23:33:00,0,0,6,0.0,0.7265504766843552
246,全球资本市场一片哀嚎，估计A股也难独善其身！清明节休假后保守一点，子弹留着，别打,82,0,2025-04-04,2025-04-04 19:40:00,0,2,40,-0.05,0.9994031038922893
247,不仅不看空上次的低点，未来三年还要突破国庆的高点。,178,0,2025-04-04,2025-04-04 19:19:00,1,0,25,0.04,0.8457653599563294
248,无论怎么回调。大盘2700是不可能再回去了。,166,0,2025-04-04,2025-04-04 19:12:00,0,1,22,-0.045454545454545456,0.06156788302914906
249,下方的缺口可以加仓。大约这样的走势。猜测。,176,0,2025-04-04,2025-04-04 18:51:00,0,1,21,-0.047619047619047616,0.34510877088225234
250,$沪深300(SH000300)$,152,0,2025-04-04,2025-04-04 18:38:00,0,0,17,0.0,0.826668660992371
251,未来会和a50差不多的走势。,147,0,2025-04-04,2025-04-04 18:35:00,0,0,14,0.0,0.8827330817599467
252,量化交易不得人心！,695,9,2025-04-04,2025-04-04 15:21:00,0,1,9,-0.1111111111111111,0.24151995908164936
253,蛊友们好消息！离岸终于大涨了，实力汹厚的空媾高位离场，多头入场！,224,0,2025-04-04,2025-04-04 11:35:00,3,0,32,0.09375,0.9147474964447236
254,就像是在说，每天都是自己的新版本，某人version2025.4.4……一直到,301,2,2025-04-04,2025-04-04 01:37:00,0,0,39,0.0,0.5258375251254286
255,指数本周跌1.39%，活跃资金流出5.90%。屋漏偏逢连夜雨，内外交困有点惨！希,294,0,2025-04-03,2025-04-03 22:28:00,1,3,40,-0.05,0.9851774377811119
256,老大你看跌停板战法，泰尔股份(SZ002347)匠心家居(SZ301061)和楚,189,1,2025-04-03,2025-04-03 12:39:00,0,0,40,0.0,0.27567544701039504
257,$沪深300(SH000300)$,128,1,2025-04-03,2025-04-03 12:00:00,0,0,17,0.0,0.826668660992371
258,$沪深300(SH000300)$,127,0,2025-04-03,2025-04-03 11:59:00,0,0,17,0.0,0.826668660992371
259,沙特ETF逆势上涨1.26%，全球动荡下的避险新选择？,3.8万,131,2025-04-03,2025-04-03 11:58:00,0,1,27,-0.037037037037037035,0.4025686898137968
260,熊市来临了,128,0,2025-04-03,2025-04-03 11:28:00,0,1,5,-0.2,0.9557662906845337
261,港股投资的机会在哪里？机构资金正在悄悄布局这些方向,3.8万,117,2025-04-03,2025-04-03 11:25:00,1,0,25,0.04,0.9991307776693322
262,要稳住要信心,114,0,2025-04-03,2025-04-03 11:19:00,1,0,6,0.16666666666666666,0.7246427115619154
263,取缔量化！！！取缔量化！！！取缔量化！！！,307,3,2025-04-03,2025-04-03 10:57:00,0,0,21,0.0,0.0002810398988351004
264,走的很像狗，非要第一个小时拉红一下，显示一下个性，同时也是赌错了就将错就错，然后,111,1,2025-04-03,2025-04-03 10:36:00,0,0,40,0.0,0.9758275712532923
265,这次对我们加了多少关税？,155,2,2025-04-03,2025-04-03 10:27:00,0,0,12,0.0,0.5101981810612065
266,今天什么都别买，昨天量能跌破万亿，懂王离谱关税政策的影响一定会在市场反应出来,103,0,2025-04-03,2025-04-03 10:16:00,0,1,38,-0.02631578947368421,0.24772957823747455
267,老板说从今年开始以后不做杂跑股的桩,86,0,2025-04-03,2025-04-03 09:18:00,0,0,17,0.0,0.017188997641588433
268,【59.5出债】出汇车退债1000张，59.5元！有意者联系~股东号：0222,61,0,2025-04-03,2025-04-03 08:36:00,0,0,39,0.0,0.19978646710343706
269,2.39追板追高了[亏大了][亏大了][亏大了]@财联社 @和讯网 @南方V,230,0,2025-04-02,2025-04-02 22:39:00,0,0,38,0.0,0.04465663180526713
270,关税扰动+技,277,1,2025-04-02,2025-04-02 18:00:00,0,1,6,-0.16666666666666666,0.8020859269935722
271,稳稳跑赢银行定存！,224,0,2025-04-02,2025-04-02 17:40:00,0,0,9,0.0,0.2935719794658215
272,【4月2日关税大限逼近！】,174,0,2025-04-02,2025-04-02 17:25:00,0,1,13,-0.07692307692307693,0.19213719365323811
273,全球去美元化加速！,182,0,2025-04-02,2025-04-02 17:07:00,0,0,9,0.0,0.4275225196576984
274,量化通信、科技的字眼拉一波就可以稳红盘了,86,0,2025-04-02,2025-04-02 14:50:00,0,0,20,0.0,0.9632434182088366
275,如果为小利放弃长远，市场难逃后面一路向下。,95,1,2025-04-02,2025-04-02 14:28:00,1,2,21,-0.047619047619047616,0.9640730534721148
276,下午翻绿，杀出恐慌盘,102,1,2025-04-02,2025-04-02 14:24:00,0,1,10,-0.1,0.47043180988626876
277,"国家队今天又压制沪深300,意为如何？",127,2,2025-04-02,2025-04-02 14:20:00,0,1,19,-0.05263157894736842,0.735069712981849
278,权重要表现了，为了。指数长远战略。,83,0,2025-04-02,2025-04-02 14:06:00,1,0,17,0.058823529411764705,0.99778165354921
279,科技成长集中营，亚太精选ETF连续7周吸金！,3.3万,131,2025-04-02,2025-04-02 13:37:00,3,0,22,0.13636363636363635,0.9990505349597183
280,沙特经济转型下的价值洼地与布局机遇！,3.2万,135,2025-04-02,2025-04-02 13:22:00,1,0,18,0.05555555555555555,0.7934845005486402
281,最新数据公布！外商依然青睐东南亚，如何借基布局？,3.2万,130,2025-04-02,2025-04-02 13:19:00,0,0,24,0.0,0.8572382779709619
282,今年A股环境确实在变好，流动性和政策面都有支撑,154,0,2025-04-02,2025-04-02 13:17:00,2,0,23,0.08695652173913043,0.7603180825024908
283,现在市场像在玩跷跷板，成长和价值来回晃荡,245,1,2025-04-02,2025-04-02 13:11:00,1,0,20,0.05,0.994459896605546
284,企稳准备反弹了,90,0,2025-04-02,2025-04-02 12:26:00,2,1,7,0.14285714285714285,0.608799806242977
285,下午绿不绿？,107,2,2025-04-02,2025-04-02 11:18:00,0,0,6,0.0,0.5422004594730069
286,走吧，机构特大单引导天天打压，就是要叫人交出筹码，每天都是下跌，拿着就是天天亏，,319,1,2025-04-02,2025-04-02 11:05:00,1,3,40,-0.05,0.9879386431344706
287,到底是谁，在看空卖出？大数据不能查个明白吗？！一天天的,93,0,2025-04-02,2025-04-02 11:04:00,0,1,27,-0.037037037037037035,0.2510047022432992
288,年涨幅为负，熊市未结束,87,0,2025-04-02,2025-04-02 10:52:00,1,1,11,0.0,0.35499200366850525
289,不开发房地产了,98,0,2025-04-02,2025-04-02 09:19:00,1,0,7,0.14285714285714285,0.6351553408599507
290,东方吹战鼓擂，股市多空谁怕谁！！！！！！！！！！！！！！！！！！！！！！！！！！,74,1,2025-04-02,2025-04-02 09:13:00,0,0,40,0.0,0.6705512236772715
291,不如换个说法，就说：个人发展历程，企业成长遭遇。个人制度文化，企业性格特点。,171,0,2025-04-02,2025-04-02 01:04:00,2,2,38,0.0,0.9998326367290796
292,2025.4.2股指期货早盘分析-IF2506(日内操作）,279,2,2025-04-01,2025-04-01 23:02:00,0,0,29,0.0,0.42043347985393464
293,中药,190,0,2025-04-01,2025-04-01 22:14:00,0,0,2,0.0,0.6363636363636364
294,估值,170,0,2025-04-01,2025-04-01 22:03:00,0,0,2,0.0,0.5
295,历史,116,0,2025-04-01,2025-04-01 20:27:00,0,0,2,0.0,0.8469601677148847
296,AI+创新药双核驱动，业绩领跑同类基金,8038,11,2025-04-01,2025-04-01 18:02:00,2,0,19,0.10526315789473684,0.9894258315525
297,最近挺看好,162,0,2025-04-01,2025-04-01 14:50:00,1,0,5,0.2,0.6281122319626371
298,4月进入业绩验证期,191,0,2025-04-01,2025-04-01 14:49:00,0,0,9,0.0,0.6924086723071683
299,又是一个垃圾交易日。,84,0,2025-04-01,2025-04-01 14:06:00,0,1,10,-0.1,0.10727274828760325
300,国家队今天又压制沪深300,87,0,2025-04-01,2025-04-01 13:59:00,0,1,13,-0.07692307692307693,0.7614972216208317
301,的大门刚开开,86,0,2025-04-01,2025-04-01 13:40:00,0,0,6,0.0,0.6017198576178747
302,垃圾,81,0,2025-04-01,2025-04-01 13:04:00,0,1,2,-0.5,0.12698412698412687
303,$科创综指ETF招商(SH589770)$科技股的特点,62,0,2025-04-01,2025-04-01 12:44:00,0,0,27,0.0,0.6040103318001577
304,这只ETF又涨啦！一键配置享受沙特改革红利,4.3万,132,2025-04-01,2025-04-01 12:30:00,4,0,21,0.19047619047619047,0.998794246012223
305,布局多元增长极，东南亚科技或是投资新机会,4.2万,130,2025-04-01,2025-04-01 12:28:00,1,0,20,0.05,0.9679706370265135
306,科技与低碳共振，震荡市中布局亚太核心资产,4.2万,131,2025-04-01,2025-04-01 12:26:00,0,1,20,-0.05,0.9981094812823055
307,$A500指数ETF(SH560610)$昨天全球市场,60,0,2025-04-01,2025-04-01 12:02:00,0,0,27,0.0,0.7890943690435811
308,黄金投资,116,0,2025-04-01,2025-04-01 11:54:00,1,0,4,0.25,0.9194722970283409
309,黄金新高,115,0,2025-04-01,2025-04-01 11:48:00,2,0,4,0.5,0.8433583627374484
310,主力资金疯狂换仓！,143,0,2025-04-01,2025-04-01 11:28:00,0,1,9,-0.1111111111111111,0.6270633403486882
311,3900点历史大顶突破无望,102,1,2025-04-01,2025-04-01 10:36:00,1,1,13,0.0,0.9742989296967893
312,家庭,113,0,2025-04-01,2025-04-01 10:31:00,0,0,2,0.0,0.7107843137254903
313,股票跌到心碎？,120,0,2025-04-01,2025-04-01 10:14:00,0,2,7,-0.2857142857142857,0.8773280022518142
314,反弹了，冲冲冲，一个月一次的做多机会，错过就要等五月底了,73,0,2025-04-01,2025-04-01 09:59:00,2,2,28,0.0,0.9410720498580871
315,还有敬畏之心吗,68,0,2025-04-01,2025-04-01 09:42:00,1,0,7,0.14285714285714285,0.8978138015074035
316,夏炒电,81,1,2025-04-01,2025-04-01 09:31:00,0,0,3,0.0,0.595548949399719
317,美股进入熊市，咱大a跌破半年线，哈哈哈哈，不怕死的继续玩,79,0,2025-04-01,2025-04-01 08:00:00,0,2,28,-0.07142857142857142,0.7712572315139343
318,今天20CM涨停创出新高！宏景科技是一季度的大牛股！科技股是不是有泡沫？还是价值,538,1,2025-03-31,2025-03-31 22:31:00,2,1,40,0.025,0.6895834701213336
319,这个和科创50，在回调到60日（55日）线上，有大资金干活了。,96,0,2025-03-31,2025-03-31 19:10:00,0,1,31,-0.03225806451612903,0.010724523211106507
320,沪综指走势预测，短期，在3339受阻，下落到3303。长期，不能突破3347，趋,102,0,2025-03-31,2025-03-31 16:03:00,1,2,40,-0.025,0.8784225499767685
321,3月份300指数微跌0.07%；活跃资金月流失15.19%。,94,0,2025-03-31,2025-03-31 15:52:00,1,1,30,0.0,0.9547917382468311
322,砸盘的吗？太可恶了,88,0,2025-03-31,2025-03-31 15:04:00,0,1,9,-0.1111111111111111,0.04209532145766337
323,看样子，阶段性稳住都难呀,94,1,2025-03-31,2025-03-31 14:32:00,0,0,12,0.0,0.5986446235574815
324,国企来护盘一下我没买真希望红起来,74,0,2025-03-31,2025-03-31 14:00:00,1,0,16,0.0625,0.14967238791469473
325,~刚公布的三月统计局数据显示，中国经济开始强劲复苏！在这种情况下还硬要压盘洗盘,100,1,2025-03-31,2025-03-31 13:59:00,2,0,39,0.05128205128205128,0.9485090453379534
326,按照神奇九转，明天最后一跌，刚好2号关税。3800以内沪深300简直无敌性价比。,92,0,2025-03-31,2025-03-31 12:33:00,2,0,40,0.05,0.9846215019108494
327,整个沪深股市大小票反弹全部结束了！然后就不用我说了！,72,0,2025-03-31,2025-03-31 12:26:00,1,1,26,0.0,0.9267910245182935
328,再次激辩：主动基金到底行不行？,265,2,2025-03-31,2025-03-31 11:54:00,0,0,15,0.0,0.06080077099149872
329,$科创综指ETF招商(SH589770)$A,50,0,2025-03-31,2025-03-31 11:53:00,0,0,22,0.0,0.6382368629754909
330,沙特ETF早盘涨近3%！这只ETF适合左侧布局,3.5万,132,2025-03-31,2025-03-31 11:50:00,1,0,23,0.043478260869565216,0.28365699665427146
331,持有,72,0,2025-03-31,2025-03-31 11:38:00,0,0,2,0.0,0.2500000000000001
332,大调整了,69,0,2025-03-31,2025-03-31 11:28:00,0,0,4,0.0,0.45833243002898805
333,【从98.06%到145.82%：一部黄金ETF的逆袭史诗】,7143,12,2025-03-31,2025-03-31 11:24:00,2,0,30,0.06666666666666667,0.7419212716585681
334,【A股单日蒸发万亿，黄金或是最大避风港！】,7238,14,2025-03-31,2025-03-31 11:13:00,2,0,21,0.09523809523809523,0.26361060655644386
335,全市场,92,0,2025-03-31,2025-03-31 11:01:00,0,0,3,0.0,0.7001732400039176
336,黄金仓位多少合适？,113,0,2025-03-31,2025-03-31 10:56:00,2,0,9,0.2222222222222222,0.8358929384182016
337,$A500指数ETF(SH560610)$这个周末感觉情绪比较冷静,53,0,2025-03-31,2025-03-31 10:52:00,1,1,33,0.0,0.9919404322346396
338,地,85,0,2025-03-31,2025-03-31 10:37:00,0,0,1,0.0,0.5262327818078083
339,所有散户只有一条路，清仓销户，在交易规则没有改变之前，不要卖任何股票。,80,0,2025-03-31,2025-03-31 10:33:00,0,0,35,0.0,0.5946906037184015
340,也就黄金和贵金属可能逆市微涨，其他都得一泻千里，空仓持币做好三千点一下捡尸的准备,70,0,2025-03-31,2025-03-31 10:29:00,1,0,40,0.025,0.971607637155687
